source_dataset,scenario_id,simulation_id,timestamp,node_id,original_attack_name,attack_type,position_x,position_y,speed,direction,acceleration,packet_sent,packet_received,packet_drop_ratio,latency,retransmission_count,signal_strength,trust_score,neighbor_trust_score_avg,historical_trust_score,is_malicious,false_packet_injection,blackhole_attack_attempts,sybil_attack_attempts,denial_of_service
VeReMi,LuST_urban_high,veremi_type1,25290.688,ve_veremi_type1_2551,Normal,normal,6134.286,5822.525,8.043,185.75,0.0,57,12,0.7895,6.1,7,-58.53,0.7704,0.7693,0.7735,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25291.688,ve_veremi_type1_2551,Normal,normal,6126.127,5821.703,8.39,185.75,0.346,67,13,0.806,14.7,6,-45.24,0.7667,0.769,0.7704,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25291.688,ve_veremi_type1_2551,Normal,normal,6126.127,5821.703,8.39,185.75,0.0,68,14,0.7941,14.7,6,-55.43,0.7652,0.769,0.7667,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25292.688,ve_veremi_type1_2551,Normal,normal,6117.86,5820.87,8.236,185.75,-0.154,78,15,0.8077,2.9,5,-38.01,0.763,0.7689,0.7652,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25292.688,ve_veremi_type1_2551,Normal,normal,6117.86,5820.87,8.236,185.75,0.0,79,16,0.7975,2.9,5,-43.88,0.7623,0.7689,0.763,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25293.688,ve_veremi_type1_2551,Normal,normal,6109.851,5820.063,7.901,185.75,-0.334,89,17,0.809,9.8,6,-41.88,0.7608,0.7687,0.7623,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25293.688,ve_veremi_type1_2551,Normal,normal,6109.851,5820.063,7.901,185.75,0.0,90,18,0.8,9.8,6,-52.47,0.7606,0.7687,0.7608,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25293.688,ve_veremi_type1_2551,Normal,normal,6109.851,5820.063,7.901,185.75,0.0,91,19,0.7912,9.8,6,-56.72,0.7612,0.7687,0.7606,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25294.688,ve_veremi_type1_2551,Normal,normal,6101.528,5819.225,9.191,185.75,1.29,101,20,0.802,14.0,6,-40.8,0.7607,0.7686,0.7612,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25295.688,ve_veremi_type1_2551,Normal,normal,6097.633,5811.677,10.231,271.3,1.04,111,21,0.8108,10.8,7,-30.0,0.7527,0.7686,0.7607,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25295.688,ve_veremi_type1_2551,Normal,normal,6097.633,5811.677,10.231,271.3,0.0,112,22,0.8036,10.8,7,-40.21,0.7546,0.7686,0.7527,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25296.688,ve_veremi_type1_2551,Normal,normal,6098.101,5802.334,8.677,272.87,-1.554,122,23,0.8115,6.2,6,-35.18,0.7552,0.7685,0.7546,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25296.688,ve_veremi_type1_2551,Normal,normal,6098.101,5802.334,8.677,272.87,0.0,123,24,0.8049,6.2,6,-39.72,0.7562,0.7685,0.7552,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25297.688,ve_veremi_type1_2551,Normal,normal,6098.488,5794.607,7.084,272.87,-1.594,133,25,0.812,9.2,5,-48.42,0.7562,0.7688,0.7562,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25297.688,ve_veremi_type1_2551,Normal,normal,6098.488,5794.607,7.084,272.87,0.0,134,26,0.806,9.2,5,-47.94,0.7568,0.7688,0.7562,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25298.688,ve_veremi_type1_2551,Normal,normal,6098.799,5788.4,5.565,272.87,-1.518,144,27,0.8125,10.9,6,-43.99,0.7567,0.7689,0.7568,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25298.688,ve_veremi_type1_2551,Normal,normal,6098.799,5788.4,5.565,272.87,0.0,145,28,0.8069,10.9,6,-43.45,0.757,0.7689,0.7567,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25298.688,ve_veremi_type1_2551,Normal,normal,6098.799,5788.4,5.565,272.87,0.0,146,29,0.8014,10.9,6,-55.99,0.7578,0.7689,0.757,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25299.688,ve_veremi_type1_2551,Normal,normal,6099.038,5783.626,4.217,272.87,-1.349,156,30,0.8077,3.0,6,-39.28,0.7578,0.7689,0.7578,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25299.688,ve_veremi_type1_2551,Normal,normal,6099.038,5783.626,4.217,272.87,0.0,157,31,0.8025,3.0,6,-50.3,0.7582,0.7689,0.7578,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25209.705,ve_veremi_type1_1315,Normal,normal,4413.452,6069.809,30.019,308.36,0.0,1,1,0.0,12.5,0,-54.29,1.0,0.7666,1.0,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25214.705,ve_veremi_type1_1315,Normal,normal,4512.324,5957.24,29.97,314.93,-0.01,51,2,0.9608,10.0,6,-47.27,0.9135,0.7803,1.0,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25218.705,ve_veremi_type1_1315,Normal,normal,4600.76,5876.452,30.021,320.8,0.013,91,3,0.967,11.0,8,-58.4,0.8524,0.7827,0.9135,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25224.705,ve_veremi_type1_1315,Normal,normal,4748.007,5773.851,30.031,329.44,0.002,151,4,0.9735,12.0,7,-37.67,0.8091,0.7669,0.8524,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25227.705,ve_veremi_type1_1315,Normal,normal,4827.511,5732.088,30.02,335.74,-0.004,181,5,0.9724,13.2,6,-56.59,0.7788,0.756,0.8091,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25232.705,ve_veremi_type1_1315,Normal,normal,4967.034,5679.148,30.039,344.22,0.004,231,6,0.974,4.4,7,-47.22,0.7575,0.7491,0.7788,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25237.705,ve_veremi_type1_1315,Normal,normal,5113.335,5648.486,29.935,352.5,-0.021,281,7,0.9751,12.4,7,-42.63,0.7425,0.7386,0.7575,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25241.705,ve_veremi_type1_1315,Normal,normal,5232.754,5640.397,29.957,0.93,0.005,321,8,0.9751,5.8,8,-46.37,0.732,0.7358,0.7425,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25246.705,ve_veremi_type1_1315,Normal,normal,5368.956,5649.461,20.11,5.9,-1.969,371,9,0.9757,13.9,7,-57.15,0.7246,0.7571,0.732,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25251.705,ve_veremi_type1_1315,Normal,normal,5451.394,5659.458,15.689,7.31,-0.884,421,10,0.9762,4.9,6,-50.85,0.7193,0.757,0.7246,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25255.705,ve_veremi_type1_1315,Normal,normal,5512.326,5667.275,15.113,7.31,-0.144,461,11,0.9761,15.3,8,-55.04,0.7157,0.7588,0.7193,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25258.705,ve_veremi_type1_1315,Normal,normal,5557.063,5673.014,14.949,7.31,-0.055,491,12,0.9756,5.0,7,-51.4,0.7132,0.7585,0.7157,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25261.705,ve_veremi_type1_1315,Normal,normal,5601.339,5678.694,14.821,7.31,-0.043,521,13,0.975,1.7,7,-58.08,0.7115,0.7576,0.7132,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25265.705,ve_veremi_type1_1315,Normal,normal,5660.14,5686.238,14.766,7.31,-0.014,561,14,0.975,1.1,8,-52.89,0.7103,0.7569,0.7115,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25268.705,ve_veremi_type1_1315,Normal,normal,5705.854,5692.103,17.295,7.31,0.843,591,15,0.9746,4.0,6,-55.3,0.7095,0.7563,0.7103,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25271.705,ve_veremi_type1_1315,Normal,normal,5765.258,5699.724,19.516,7.31,0.74,621,16,0.9742,0.5,7,-57.18,0.709,0.7539,0.7095,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25275.705,ve_veremi_type1_1315,Normal,normal,5826.991,5705.218,14.97,4.26,-1.136,661,17,0.9743,7.5,7,-48.72,0.7086,0.751,0.709,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25277.705,ve_veremi_type1_1315,Normal,normal,5855.447,5707.506,14.303,5.14,-0.333,681,18,0.9736,15.4,8,-55.22,0.7084,0.7474,0.7086,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25281.705,ve_veremi_type1_1315,Normal,normal,5910.09,5710.702,14.032,7.26,-0.068,721,19,0.9736,12.4,8,-55.68,0.7082,0.7588,0.7084,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25285.705,ve_veremi_type1_1315,Normal,normal,5966.758,5717.685,14.518,4.94,0.122,761,20,0.9737,5.0,6,-57.84,0.7081,0.7577,0.7082,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25288.705,ve_veremi_type1_1315,Normal,normal,6008.967,5721.336,12.163,4.94,-0.785,791,21,0.9735,12.2,8,-52.32,0.7081,0.7574,0.7081,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25291.705,ve_veremi_type1_1315,Normal,normal,6034.813,5723.572,5.786,4.94,-2.126,821,22,0.9732,8.9,8,-54.21,0.7081,0.7575,0.7081,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25293.705,ve_veremi_type1_1315,Normal,normal,6043.255,5724.303,3.16,4.94,-1.313,841,23,0.9727,9.9,8,-53.77,0.7081,0.7574,0.7081,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25295.705,ve_veremi_type1_1315,Normal,normal,6048.974,5724.797,3.185,4.94,0.013,861,24,0.9721,13.2,7,-53.3,0.7082,0.7574,0.7081,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25297.705,ve_veremi_type1_1315,Normal,normal,6056.539,5725.452,3.84,4.94,0.327,881,25,0.9716,2.6,7,-56.24,0.7083,0.7574,0.7082,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25299.705,ve_veremi_type1_1315,Normal,normal,6065.098,5726.192,4.153,4.94,0.157,901,26,0.9711,14.2,8,-55.4,0.7084,0.7575,0.7083,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25271.706,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,1.331,185.75,0.0,1,1,0.0,11.2,0,-34.62,0.9932,0.7604,1.0,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25271.706,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,1.331,185.75,0.0,2,2,0.0,11.2,0,-51.61,0.9953,0.7604,0.9932,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25273.707,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,3.609,185.75,1.139,22,3,0.8636,3.2,7,-35.26,0.919,0.7605,0.9953,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25274.707,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,2.094,185.75,-1.515,32,4,0.875,9.9,5,-44.02,0.8645,0.7605,0.919,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25275.706,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,1.076,185.75,-1.018,42,5,0.881,2.9,5,-52.46,0.8259,0.7605,0.8645,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25276.706,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,0.443,185.75,-0.633,52,6,0.8846,1.8,5,-52.8,0.7985,0.7605,0.8259,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25278.707,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,0.0,185.75,-0.221,72,7,0.9028,4.2,7,-30.45,0.771,0.7605,0.7985,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25279.706,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,0.0,185.75,0.0,82,8,0.9024,12.3,7,-39.82,0.7584,0.7605,0.771,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25280.707,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,0.43,185.75,0.43,92,9,0.9022,5.5,6,-44.43,0.7497,0.7605,0.7584,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25281.706,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,1.125,185.75,0.696,102,10,0.902,12.5,6,-50.83,0.7436,0.7605,0.7497,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25282.706,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,2.85,185.75,1.725,112,11,0.9018,9.3,6,-51.84,0.7394,0.7605,0.7436,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25283.707,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,5.049,185.75,2.199,122,12,0.9016,3.0,6,-50.74,0.7364,0.7605,0.7394,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25285.707,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,9.228,255.13,2.089,142,13,0.9085,7.9,6,-30.0,0.727,0.7605,0.7364,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25286.707,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,11.562,272.87,2.335,152,14,0.9079,4.2,6,-46.19,0.7272,0.7605,0.727,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25287.706,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,13.347,272.87,1.785,162,15,0.9074,8.3,6,-40.56,0.7274,0.7605,0.7272,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25288.706,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,13.364,272.87,0.017,172,16,0.907,14.4,7,-57.53,0.7275,0.7605,0.7274,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25289.707,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,11.621,272.87,-1.743,182,17,0.9066,10.0,6,-50.22,0.7277,0.7605,0.7275,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25290.706,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,8.434,272.87,-3.188,192,18,0.9062,13.8,6,-47.22,0.7278,0.7605,0.7277,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25291.707,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,5.639,272.87,-2.795,202,19,0.9059,12.1,5,-51.82,0.7279,0.7605,0.7278,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25292.706,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,3.29,272.87,-2.348,212,20,0.9057,8.0,6,-57.0,0.728,0.7605,0.7279,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25293.706,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,1.707,272.87,-1.583,222,21,0.9054,5.9,7,-56.04,0.7281,0.7605,0.728,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25294.706,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,0.724,272.87,-0.983,232,22,0.9052,10.7,5,-47.6,0.7282,0.7605,0.7281,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25295.706,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,0.431,272.87,-0.294,242,23,0.905,2.4,6,-37.69,0.7283,0.7605,0.7282,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25296.706,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,0.0,272.87,-0.431,252,24,0.9048,2.7,6,-30.0,0.7216,0.7605,0.7283,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25296.707,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,0.0,272.87,0.0,253,25,0.9012,2.7,6,-52.55,0.724,0.7605,0.7216,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25297.706,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,0.0,272.87,-0.0,263,26,0.9011,12.3,7,-58.34,0.7257,0.7605,0.724,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25298.707,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,0.0,272.87,0.0,273,27,0.9011,9.8,6,-47.81,0.7269,0.7605,0.7257,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25299.706,ve_veremi_type1_2353,Type 1 (Constant Position),false_data_injection,5560.0,5820.0,0.0,272.87,-0.0,283,28,0.9011,0.8,6,-46.71,0.7277,0.7605,0.7269,1,1,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25200.707,ve_veremi_type1_991,Normal,normal,5551.753,5831.356,15.297,4.89,0.0,1,1,0.0,4.5,2,-34.38,0.9932,0.7608,1.0,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25207.707,ve_veremi_type1_991,Normal,normal,5658.989,5829.307,15.251,357.12,-0.007,71,2,0.9718,5.3,7,-56.25,0.9078,0.7583,0.9932,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25214.707,ve_veremi_type1_991,Normal,normal,5766.222,5822.108,15.281,355.8,0.004,141,3,0.9787,3.1,6,-53.4,0.8474,0.7549,0.9078,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25218.707,ve_veremi_type1_991,Normal,normal,5827.429,5817.613,15.277,355.8,-0.001,181,4,0.9779,9.4,7,-50.37,0.8052,0.755,0.8474,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25222.707,ve_veremi_type1_991,Normal,normal,5888.813,5816.909,15.296,0.2,0.005,221,5,0.9774,0.8,8,-38.55,0.7756,0.7602,0.8052,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25226.707,ve_veremi_type1_991,Normal,normal,5950.233,5817.119,15.355,0.2,0.015,261,6,0.977,11.9,7,-47.14,0.755,0.7617,0.7756,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25230.707,ve_veremi_type1_991,Normal,normal,6011.447,5820.111,15.342,5.75,-0.003,301,7,0.9767,15.2,8,-38.3,0.7406,0.7648,0.755,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25234.707,ve_veremi_type1_991,Normal,normal,6059.223,5824.92,7.498,5.75,-1.961,341,8,0.9765,6.8,7,-37.24,0.7305,0.7689,0.7406,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25238.707,ve_veremi_type1_991,Normal,normal,6074.55,5826.463,1.199,5.75,-1.575,381,9,0.9764,3.5,7,-46.14,0.7235,0.7687,0.7305,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25241.707,ve_veremi_type1_991,Normal,normal,6075.771,5826.586,0.0,0.0,-0.4,411,10,0.9757,14.0,8,-47.76,0.7186,0.7687,0.7235,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25245.707,ve_veremi_type1_991,Normal,normal,6075.771,5826.586,0.0,0.0,0.0,451,11,0.9756,8.1,7,-39.58,0.7152,0.7687,0.7186,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25248.707,ve_veremi_type1_991,Normal,normal,6075.771,5826.586,0.0,0.0,0.0,481,12,0.9751,10.1,6,-49.03,0.7129,0.7687,0.7152,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25252.707,ve_veremi_type1_991,Normal,normal,6076.646,5823.351,0.0,0.0,0.0,521,13,0.975,7.6,6,-41.04,0.7113,0.7687,0.7129,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25256.707,ve_veremi_type1_991,Normal,normal,6076.646,5823.351,0.0,0.0,0.0,561,14,0.975,14.5,8,-30.0,0.7034,0.7687,0.7113,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25259.707,ve_veremi_type1_991,Normal,normal,6076.646,5823.351,0.0,0.0,0.0,591,15,0.9746,2.0,8,-53.76,0.7047,0.7687,0.7034,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25263.707,ve_veremi_type1_991,Normal,normal,6076.646,5823.351,0.0,0.0,0.0,631,16,0.9746,14.0,6,-54.7,0.7055,0.7687,0.7047,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25267.707,ve_veremi_type1_991,Normal,normal,6076.646,5823.351,0.0,0.0,0.0,671,17,0.9747,9.7,6,-47.13,0.7062,0.7687,0.7055,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25270.707,ve_veremi_type1_991,Normal,normal,6076.646,5823.351,0.0,0.0,0.0,701,18,0.9743,4.7,7,-54.67,0.7066,0.7687,0.7062,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25273.707,ve_veremi_type1_991,Normal,normal,6076.646,5823.351,0.0,0.0,0.0,731,19,0.974,8.1,6,-47.42,0.707,0.7687,0.7066,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25276.707,ve_veremi_type1_991,Normal,normal,6076.646,5823.351,0.0,0.0,0.0,761,20,0.9737,4.8,6,-53.35,0.7072,0.7687,0.707,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25280.707,ve_veremi_type1_991,Normal,normal,6076.896,5823.377,0.523,5.74,0.131,801,21,0.9738,15.0,8,-33.96,0.7007,0.7687,0.7072,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25284.707,ve_veremi_type1_991,Normal,normal,6093.994,5825.101,7.759,5.77,1.809,841,22,0.9738,8.0,6,-31.82,0.6961,0.7686,0.7007,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25287.707,ve_veremi_type1_991,Normal,normal,6118.051,5827.527,5.606,5.75,-0.718,871,23,0.9736,8.3,8,-56.54,0.6996,0.769,0.6961,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25291.707,ve_veremi_type1_991,Normal,normal,6146.965,5830.439,10.6,5.75,1.248,911,24,0.9737,11.7,6,-42.86,0.7021,0.7704,0.6996,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25295.707,ve_veremi_type1_991,Normal,normal,6203.638,5839.16,17.647,4.5,1.762,951,25,0.9737,14.0,7,-51.11,0.7038,0.7715,0.7021,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25299.707,ve_veremi_type1_991,Normal,normal,6275.253,5843.867,18.392,3.76,0.186,991,26,0.9738,7.7,6,-38.74,0.7051,0.7736,0.7038,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25200.743,ve_veremi_type1_175,Normal,normal,5329.423,5643.161,5.033,99.18,0.0,1,1,0.0,3.5,1,-39.82,1.0,0.7567,1.0,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25204.743,ve_veremi_type1_175,Normal,normal,5339.292,5662.937,7.442,44.49,0.602,41,2,0.9512,6.1,8,-34.33,0.9076,0.7568,1.0,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25208.743,ve_veremi_type1_175,Normal,normal,5349.615,5668.689,0.532,27.98,-1.727,81,3,0.963,5.5,6,-51.75,0.8487,0.7571,0.9076,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25213.743,ve_veremi_type1_175,Normal,normal,5350.138,5669.715,1.526,34.49,0.199,131,4,0.9695,8.3,7,-58.14,0.8068,0.7571,0.8487,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25217.743,ve_veremi_type1_175,Normal,normal,5347.92,5689.873,8.548,98.72,1.755,171,5,0.9708,2.4,7,-34.49,0.7707,0.7571,0.8068,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25221.743,ve_veremi_type1_175,Normal,normal,5348.947,5737.111,14.118,66.37,1.392,211,6,0.9716,1.1,7,-52.03,0.752,0.7574,0.7707,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25227.743,ve_veremi_type1_175,Normal,normal,5401.069,5798.477,14.111,18.15,-0.001,271,7,0.9742,14.8,6,-50.46,0.7387,0.7579,0.752,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25235.743,ve_veremi_type1_175,Normal,normal,5510.764,5823.963,14.127,8.44,0.002,351,8,0.9772,12.5,8,-58.41,0.7292,0.7606,0.7387,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25242.743,ve_veremi_type1_175,Normal,normal,5609.224,5828.503,14.151,357.13,0.003,421,9,0.9786,2.1,7,-46.08,0.7223,0.7588,0.7292,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25249.743,ve_veremi_type1_175,Normal,normal,5707.95,5823.082,14.224,355.8,0.01,491,10,0.9796,14.1,8,-58.37,0.7175,0.7567,0.7223,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25255.743,ve_veremi_type1_175,Normal,normal,5792.471,5816.873,14.181,355.8,-0.007,551,11,0.98,8.9,8,-50.59,0.714,0.7548,0.7175,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25259.743,ve_veremi_type1_175,Normal,normal,5848.813,5813.473,14.143,0.2,-0.01,591,12,0.9797,12.9,7,-53.03,0.7116,0.7561,0.714,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25263.743,ve_veremi_type1_175,Normal,normal,5905.318,5813.665,14.191,0.2,0.012,631,13,0.9794,4.4,7,-50.21,0.71,0.7597,0.7116,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25268.743,ve_veremi_type1_175,Normal,normal,5975.894,5813.906,14.124,0.2,-0.013,681,14,0.9794,11.3,6,-41.77,0.7089,0.7647,0.71,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25271.743,ve_veremi_type1_175,Normal,normal,6018.113,5817.463,14.201,5.74,0.026,711,15,0.9789,4.0,8,-44.14,0.7081,0.7645,0.7089,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25273.743,ve_veremi_type1_175,Normal,normal,6044.889,5820.156,11.282,5.74,-1.46,731,16,0.9781,0.6,8,-50.88,0.7076,0.7698,0.7081,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25276.743,ve_veremi_type1_175,Normal,normal,6064.912,5822.171,3.083,5.74,-2.733,761,17,0.9777,5.1,6,-40.21,0.7074,0.7689,0.7076,0,0,0,0,0
VeReMi,LuST_urban_high,veremi_type1,25278.743,ve_veremi_type1_175,Normal,normal,6068.087,5822.49,0.651,5.74,-1.216,781,18,0.977,11.3,8,-51.54,0.7072,0.7687,0.7074,0,0,0,0,0
